word;transport;family member;profession/job;religion;furniture;body ;space;NE;document;emotion;settlement;plant;measurement unit;location;organization;action;food;math;weapon;human;expert;employee;equipment;education;asset;feature;communication;art;nationality;entity;building;medicine;group of people;military;state/condition;vessel/container;substance/material;occupation;part of the whole;programme;symbol;position;drink;system;item;season;result/end product;animal;stationery;path/itinerary;text;water body ;clothes;barrier;structure;time;whole;accident;natural event;information;losses;form/regime;gender;animate;nom_sg;gen_sg;dat_sg;acc_sg;inst_sg;prep_sg;nom_pl;gen_pl;dat_pl;acc_pl;inst_pl;prep_pl
пациент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;пациент;пациента;пациенту;пациента;пациентом;пациенте;пациенты;пациентов;пациентам;пациентов;пациентами;пациентах
педагог;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;педагог;педагога;педагогу;педагога;педагогом;педагоге;педагоги;педагогов;педагогам;педагогов;педагогами;педагогах
перец;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;перец;перца;перцу;перец;перцем;перце;перцы;перцев;перцам;перцы;перцами;перцах
печать;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;печать;печати;печати;печать;печатью;печати;печати;печатей;печатям;печати;печатями;печатях
писатель;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;писатель;писателя;писателю;писателя;писателем;писателе;писатели;писателей;писателям;писателей;писателями;писателях
пистолет;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;пистолет;пистолета;пистолету;пистолет;пистолетом;пистолете;пистолеты;пистолетов;пистолетам;пистолеты;пистолетами;пистолетах
платье;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;n;inanimate;платье;платья;платью;платье;платьем;платье;платья;платьев;платьям;платья;платьями;платьях
плита;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;плита;плиты;плите;плиту;плитой;плите;плиты;плит;плитам;плиты;плитами;плитах
плитка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;плитка;плитки;плитке;плитку;плиткой;плитке;плитки;плиток;плиткам;плитки;плитками;плитках
плод;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;плод;плода;плоду;плод;плодом;плоде;плоды;плодов;плодам;плоды;плодами;плодах
плотность;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;плотность;плотности;плотности;плотность;плотностью;плотности;плотности;плотностей;плотностям;плотности;плотностями;плотностях
полет;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;полет;полёта;полёту;полёт;полётом;полёте;полёты;полётов;полётам;полёты;полётами;полётах
помещение;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;помещение;помещения;помещению;помещение;помещением;помещении;помещения;помещений;помещениям;помещения;помещениями;помещениях
постановление;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;постановление;постановления;постановлению;постановление;постановлением;постановлении;постановления;постановлений;постановлениям;постановления;постановлениями;постановлениях
построение;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;построение;построения;построению;построение;построением;построении;построения;построений;построениям;построения;построениями;построениях
поэт;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;поэт;поэта;поэту;поэта;поэтом;поэте;поэты;поэтов;поэтам;поэтов;поэтами;поэтах
предок;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;предок;предка;предку;предка;предком;предке;предки;предков;предкам;предков;предками;предках
президиум;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;президиум;президиума;президиуму;президиум;президиумом;президиуме;президиумы;президиумов;президиумам;президиумы;президиумами;президиумах
преподаватель;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;преподаватель;преподавателя;преподавателю;преподавателя;преподавателем;преподавателе;преподаватели;преподавателей;преподавателям;преподавателей;преподавателями;преподавателях
приглашение;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;приглашение;приглашения;приглашению;приглашение;приглашением;приглашении;приглашения;приглашений;приглашениям;приглашения;приглашениями;приглашениях
приказ;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;приказ;приказа;приказу;приказ;приказом;приказе;приказы;приказов;приказам;приказы;приказами;приказах
приложение;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;приложение;приложения;приложению;приложение;приложением;приложении;приложения;приложений;приложениям;приложения;приложениями;приложениях
прокуратура;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;прокуратура;прокуратуры;прокуратуре;прокуратуру;прокуратурой;прокуратуре;прокуратуры;прокуратур;прокуратурам;прокуратуры;прокуратурами;прокуратурах
прокурор;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;прокурор;прокурора;прокурору;прокурора;прокурором;прокуроре;прокуроры;прокуроров;прокурорам;прокуроров;прокурорами;прокурорах
профессионал;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;профессионал;профессионала;профессионалу;профессионала;профессионалом;профессионале;профессионалы;профессионалов;профессионалам;профессионалов;профессионалами;профессионалах
профсоюз;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;профсоюз;профсоюза;профсоюзу;профсоюз;профсоюзом;профсоюзе;профсоюзы;профсоюзов;профсоюзам;профсоюзы;профсоюзами;профсоюзах
процент;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;процент;процента;проценту;процент;процентом;проценте;проценты;процентов;процентам;проценты;процентами;процентах
психолог;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;психолог;психолога;психологу;психолога;психологом;психологе;психологи;психологов;психологам;психологов;психологами;психологах
публикация;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;публикация;публикации;публикации;публикацию;публикацией;публикации;публикации;публикаций;публикациям;публикации;публикациями;публикациях
пузырь;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;пузырь;пузыря;пузырю;пузырь;пузырём;пузыре;пузыри;пузырей;пузырям;пузыри;пузырями;пузырях
работа;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;работа;работы;работе;работу;работой;работе;работы;работ;работам;работы;работами;работах
работник;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;работник;работника;работнику;работника;работником;работнике;работники;работников;работникам;работников;работниками;работниках
рабочий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;рабочий;рабочего;рабочему;рабочего;рабочим;рабочем;рабочие;рабочих;рабочим;рабочих;рабочими;рабочих
раздел;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;раздел;раздела;разделу;раздел;разделом;разделе;разделы;разделов;разделам;разделы;разделами;разделах
размер;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;размер;размера;размеру;размер;размером;размере;размеры;размеров;размерам;размеры;размерами;размерах
расход;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;расход;расхода;расходу;расход;расходом;расходе;расходы;расходов;расходам;расходы;расходами;расходах
редактор;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;редактор;редактора;редактору;редактора;редактором;редакторе;редакторы;редакторов;редакторам;редакторов;редакторами;редакторах
режиссер;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;режиссер;режиссёра;режиссёру;режиссёра;режиссёром;режиссёре;режиссёры;режиссёров;режиссёрам;режиссёров;режиссёрами;режиссёрах
ресторан;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;ресторан;ресторана;ресторану;ресторан;рестораном;ресторане;рестораны;ресторанов;ресторанам;рестораны;ресторанами;ресторанах
родитель;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;родитель;родителя;родителю;родителя;родителем;родителе;родители;родителей;родителям;родителей;родителями;родителях
россиянин;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;россиянин;россиянина;россиянину;россиянина;россиянином;россиянине;россияне;россиян;россиянам;россиян;россиянами;россиянах
руководитель;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;руководитель;руководителя;руководителю;руководителя;руководителем;руководителе;руководители;руководителей;руководителям;руководителей;руководителями;руководителях
русло;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;русло;русла;руслу;русло;руслом;русле;русла;русел;руслам;русла;руслами;руслах
русский;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;русский;русского;русскому;русского;русским;русском;русские;русских;русским;русских;русскими;русских
рыба;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;animate;рыба;рыбы;рыбе;рыбу;рыбой;рыбе;рыбы;рыб;рыбам;рыб;рыбами;рыбах
рябина;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;рябина;рябины;рябине;рябину;рябиной;рябине;рябины;рябин;рябинам;рябины;рябинами;рябинах
салон;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;салон;салона;салону;салон;салоном;салоне;салоны;салонов;салонам;салоны;салонами;салонах
сантиметр;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;сантиметр;сантиметра;сантиметру;сантиметр;сантиметром;сантиметре;сантиметры;сантиметров;сантиметрам;сантиметры;сантиметрами;сантиметрах
сборник;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;сборник;сборника;сборнику;сборник;сборником;сборнике;сборники;сборников;сборникам;сборники;сборниками;сборниках
святой;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;святая;святой;святой;святую;святой;святой;святые;святых;святым;святых;святыми;святых
сегмент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;сегмент;сегмента;сегменту;сегмент;сегментом;сегменте;сегменты;сегментов;сегментам;сегменты;сегментами;сегментах
секретарь;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;секретарь;секретаря;секретарю;секретаря;секретарём;секретаре;секретари;секретарей;секретарям;секретарей;секретарями;секретарях
семья;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;семья;семьи;семье;семью;семьёй;семье;семьи;семей;семьям;семьи;семьями;семьях
сердце;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;сердце;сердца;сердцу;сердце;сердцем;сердце;сердца;сердец;сердцам;сердца;сердцами;сердцах
славянин;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;славянин;славянина;славянину;славянина;славянином;славянине;славяне;славян;славянам;славян;славянами;славянах
служащий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;служащий;служащего;служащему;служащего;служащим;служащем;служащие;служащих;служащим;служащих;служащими;служащих
собор;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;собор;собора;собору;собор;собором;соборе;соборы;соборов;соборам;соборы;соборами;соборах
совет;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;совет;совета;совету;совет;советом;совете;советы;советов;советам;советы;советами;советах
совещание;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;совещание;совещания;совещанию;совещание;совещанием;совещании;совещания;совещаний;совещаниям;совещания;совещаниями;совещаниях
солдат;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;солдаты;солдат;солдатам;солдат;солдатами;солдатах;солдаты;солдат;солдатам;солдат;солдатами;солдатах
соль;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;соль;соли;соли;соль;солью;соли;соли;солей;солям;соли;солями;солях
сообщество;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;сообщество;сообщества;сообществу;сообщество;сообществом;сообществе;сообщества;сообществ;сообществам;сообщества;сообществами;сообществах
сотрудник;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;сотрудник;сотрудника;сотруднику;сотрудника;сотрудником;сотруднике;сотрудники;сотрудников;сотрудникам;сотрудников;сотрудниками;сотрудниках
специалист;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;специалист;специалиста;специалисту;специалиста;специалистом;специалисте;специалисты;специалистов;специалистам;специалистов;специалистами;специалистах
спирт;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;inanimate;спирт;спирта;спирту;спирт;спиртом;спирте;спирты;спиртов;спиртам;спирты;спиртами;спиртах
среднее;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;n;inanimate;среднее;среднего;среднему;среднее;средним;среднем;средние;средних;средним;средние;средними;средних
стена;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;f;inanimate;стена;стены;стене;стену;стеной;стене;стены;стен;стенам;стены;стенами;стенах
стенка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;f;inanimate;стенка;стенки;стенке;стенку;стенкой;стенке;стенки;стенок;стенкам;стенки;стенками;стенках
степень;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;степень;степени;степени;степень;степенью;степени;степени;степеней;степеням;степени;степенями;степенях
стойка;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;стойка;стойки;стойке;стойку;стойкой;стойке;стойки;стоек;стойкам;стойки;стойками;стойках
столица;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;f;inanimate;столица;столицы;столице;столицу;столицей;столице;столицы;столиц;столицам;столицы;столицами;столицах
строитель;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;строитель;строителя;строителю;строителя;строителем;строителе;строители;строителей;строителям;строителей;строителями;строителях
студент;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;m;animate;студент;студента;студенту;студента;студентом;студенте;студенты;студентов;студентам;студентов;студентами;студентах
